county,business_name,type_of_care,licensure,quality_rating,area_code,phone,city,lattitude,longitude
multnomah,Einstein's Daycare,Family Child Care,Licensed - Certified Family,NA,503,384-2315,Portland,45.506485,-122.521918
multnomah,(ECC) My Bundle of Joy - SW Portland,(CCC) Emergency Care,Licensed - Certified Family,NA,503,575-5654,Portland,45.468141,-122.68163799999999
multnomah,(ECC) Play School Daycare & Preschool,(CCC) Emergency Care,Licensed - Certified Center,NA,503,257-7270,Portland,45.522661,-122.509576
multnomah,SUN Community School - Parkrose Middle,School Age Program,Unlicensed - Recorded,NA,503,408-2900,Portland,45.550932,-122.54060100000001
multnomah,SUN Community School - Markham Elementary,School Age Program,Unlicensed - Recorded,NA,503,916-5681,Portland,45.449225999999996,-122.72541
multnomah,Roots and Wings Portland Preschool,Preschool Program,Unlicensed - Recorded,NA,971,303-3943,Portland,45.473620999999994,-122.646417
multnomah,(ECC) Tinker Tots Child Care,(CCC) Emergency Care,Licensed - Certified Family,NA,503,201-0587,Gresham,45.515958000000005,-122.44355100000001
multnomah,Jennie's Place,Family Child Care,Unlicensed - Exempt,NA,503,661-4903,Gresham,45.506588,-122.39284099999999
multnomah,SUN Community School - Faubion,School Age Program,Unlicensed - Recorded,NA,503,916-5694,Portland,45.570178000000006,-122.634191
multnomah,Art 4 Life Winterhaven,School Age Program,Licensed - Certified Center,NA,503,803-8368,Portland,45.494980999999996,-122.65088899999999
multnomah,Mud Pies Preschool LLC,Family Child Care,Licensed - Certified Family,NA,971,666-3599,Portland,45.47558,-122.58503699999999
multnomah,(ECC) Village Preschool Cooperative,Preschool Program,Unlicensed - Recorded,NA,503,245-0482,Portland,45.45492399999999,-122.725753
multnomah,Head Start - (PPS) Whitman,(CCC) Other - Unlicensed,Unlicensed - Exempt,NA,503,916-5724,Portland,45.46839500000001,-122.587715
multnomah,(SUB) Skelen Porterfield,(CCC) Substitute Staff,"Licensed - Certified Center, Licensed - Certified Family, Licensed - Registered Family, Unlicensed - School Partners, Unlicensed - In Home Care",NA,530,902-2617,Portland,45.52351500000001,-122.69553199999999
multnomah,(ECC),Family Child Care,Unlicensed - Exempt,NA,503,281-0143,Portland,NA,NA
multnomah,"(ECC) Growing Garden Childcare, LLC",(CCC) Emergency Care,Licensed - Registered Family,NA,503,720-7646,Portland,NA,NA
multnomah,Boys & Girls Clubs - Blazers Club,School Age Program,Unlicensed - Recorded,NA,503,282-8480,Portland,45.561496999999996,-122.660946
multnomah,Mt Tabor Preschool,Preschool Program,Unlicensed - Recorded,NA,503,592-0775,Portland,45.516794,-122.60722900000002
multnomah,The Milt and Cissi Carl Parent-Child Preschool,Preschool Program,Unlicensed - Recorded,NA,503,226-6131,Portland,45.529331000000006,-122.702006
multnomah,SUN Community School - Oliver Elementary,School Age Program,Unlicensed - Recorded,NA,503,762-3207,Portland,45.515455,-122.49988300000001
multnomah,(ECC) Snuggle Bug Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,665-6180,Gresham,45.48761699999999,-122.380859
multnomah,SUN Community School - Robert Gray Middle,School Age Program,Unlicensed - Recorded,NA,503,916-5676,Portland,45.482559,-122.7014
multnomah,Portland Parks & Rec - Matt Dishman Community Center,Preschool Program,Unlicensed - Recorded,NA,503,823-3163,Portland,45.542162000000005,-122.664822
multnomah,Hilltop Early Learning Academy,Child Care Center,Licensed - Certified Center,NA,503,245-3183,Portland,45.482023999999996,-122.70519
multnomah,(ECC),Family Child Care,Licensed - Registered Family,NA,503,501-0280,Portland,NA,NA
multnomah,(ECC) Watch Me Grow,(CCC) Emergency Care,Licensed - Registered Family,NA,619,750-3246,Portland,45.548939000000004,-122.657884
multnomah,MECP - Marysville,Preschool Program,Unlicensed - Exempt,NA,503,261-5535,Portland,45.486855999999996,-122.583874
multnomah,Fremont Friends,Family Child Care,Licensed - Registered Family,NA,503,888-8849,Portland,45.548108000000006,-122.616499
multnomah,(ECC) Brighter Beginnings LLC-DBA-The Goddard School,(CCC) Emergency Care,Licensed - Certified Center,NA,503,914-2000,Portland,45.485554,-122.67631099999998
multnomah,(ECC) Garden Home Montessori School,(CCC) Emergency Care,Licensed - Certified Center,NA,503,896-4741,Portland,45.489946999999994,-122.593242
multnomah,KCE Champions - Buckman,School Age Program,Licensed - Certified Center,NA,800,246-2154,Portland,45.520286,-122.64869
multnomah,Petit Pois Daycare,Family Child Care,Licensed - Certified Family,NA,503,312-1114,Portland,45.47124099999999,-122.676194
multnomah,Ascension Early Childhood Center,Child Care Center,Licensed - Certified Center,NA,503,667-6750,Portland,45.5122,-122.475175
multnomah,(ECC) Lovingly Yours Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,771-2710,Portland,45.536306,-122.55006900000001
multnomah,Little Village Montessori,Child Care Center,Licensed - Certified Center,NA,503,567-9436,Portland,45.472614,-122.648248
multnomah,(ECC) Mrs. Nicole's In-Home Childcare,(CCC) Emergency Care,Licensed - Registered Family,NA,971,282-2976,Portland,45.504363999999995,-122.54100900000002
multnomah,Linnton Community Center School-Age Program,School Age Program,Unlicensed - Recorded,NA,503,286-4990,Portland,45.598614000000005,-122.78530099999999
multnomah,Head Start - (PPS) Creston Annex,Child Care Center,Unlicensed - Exempt,NA,503,916-5724,Portland,45.497051,-122.61455000000001
multnomah,All About Our Children,Family Child Care,Licensed - Registered Family,NA,971,344-6516,Portland,45.586745,-122.743008
multnomah,Mighty Oaks Preschool,Family Child Care,Licensed - Registered Family,NA,503,446-5761,Portland,45.536934,-122.63
multnomah,Magnolia Blossom Preschool,Preschool Program,Licensed - Certified Center,NA,503,819-3874,Portland,45.603501,-122.76728400000002
multnomah,(ECC) Dini's Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,760-8921,Portland,45.494722,-122.54169200000001
multnomah,(ECC) Montessori of Alameda,(CCC) Emergency Care,Licensed - Certified Center,NA,503,335-3321,Portland,45.556438,-122.619997
multnomah,Sanchez Daycare,Family Child Care,Unlicensed - Exempt,NA,503,267-1691,Portland,45.500379,-122.510174
multnomah,(ECC) David Douglas Day Care,Child Care Center,Licensed - Certified Center,NA,503,254-5597,Portland,45.511542,-122.52935799999999
multnomah,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,902-2019,Portland,NA,NA
multnomah,(ECC) Tabor Tots Preschool llc,(CCC) Emergency Care,Licensed - Certified Family,NA,503,233-3838,Portland,45.517559999999996,-122.59783300000001
multnomah,Morningstar Montessori House of Children,Preschool Program,Licensed - Certified Center,NA,503,661-1457,Portland,45.515202,-122.476313
multnomah,Scuola Italiana di Portland,Preschool Program,Unlicensed - Recorded,NA,971,270-0470,Portland,45.533948,-122.68531899999999
multnomah,AHSC Yu Miao Chinese Immersion Preschool,Child Care Center,Licensed - Certified Center,NA,503,775-3767,Portland,45.479557,-122.607864
multnomah,Yakis Little Owl's Day Care,Family Child Care,Licensed - Registered Family,NA,503,887-9222,Portland,45.518986,-122.490786
multnomah,Lois & Love Daycare (L&L),Family Child Care,Licensed - Registered Family,NA,503,421-8326,Portland,45.568898000000004,-122.64818199999999
multnomah,Peace Tree School 2,Family Child Care,Licensed - Certified Family,NA,503,750-0952,Portland,45.562309000000006,-122.65180199999999
multnomah,Portland Play Project,Family Child Care,Licensed - Certified Family,NA,740,590-9141,Portland,45.55409399999999,-122.600641
multnomah,(ECC) Garden Home Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,310-6535,Portland,45.465678000000004,-122.741832
multnomah,SUN Community School - HB Lee Middle,School Age Program,Unlicensed - Recorded,NA,503,255-5686,Portland,45.531696999999994,-122.48779900000001
multnomah,(ECC) Cheryl Miller,(CCC) Emergency Care,Licensed - Registered Family,NA,503,307-6497,Gresham,45.51424599999999,-122.44299900000001
multnomah,Flouriche LLC,Family Child Care,Licensed - Certified Family,NA,503,464-6603,Portland,45.57119,-122.697334
multnomah,D & D Daycare,Family Child Care,Licensed - Registered Family,NA,503,539-0717,Portland,45.471362,-122.574642
multnomah,MECP - Kelly Creek Elem,Preschool Program,Unlicensed - Exempt,NA,503,261-5535,Gresham,45.480185999999996,-122.384421
multnomah,Nanny Mac's Healthy In-Home Daycare,Family Child Care,Licensed - Registered Family,NA,503,487-7127,Portland,45.536695,-122.599785
multnomah,MECP - Sweetbriar Elementary,Preschool Program,Unlicensed - Exempt,NA,503,261-5535,Troutdale,45.516054,-122.38232099999999
multnomah,(ECC) My Bundle of Joy - Concordia,(CCC) Emergency Care,Licensed - Certified Family,NA,503,575-5654,Portland,45.562124000000004,-122.628363
multnomah,(ECC) Casa Feliz Childcare LLC,(CCC) Emergency Care,Licensed - Certified Family,NA,503,250-4490,Portland,45.558085999999996,-122.571941
multnomah,Scribbles Preschool,Preschool Program,Unlicensed - Recorded,NA,503,201-5245,Gresham,45.510713,-122.41983900000001
multnomah,Peace 'n Play Childcare,Family Child Care,Licensed - Certified Family,NA,971,340-6374,Portland,45.591523,-122.70967900000001
multnomah,(ECC) Green Tulip Peace and Nature Preschool,Preschool Program,Licensed - Certified Family,NA,503,310-5772,Portland,45.486745,-122.584545
multnomah,YMCA Columbia-Willamette Vernon Elementary,School Age Program,Licensed - Certified Center,NA,503,327-0007,Portland,45.562448,-122.643855
multnomah,KCE Champions - Creston,School Age Program,Licensed - Certified Center,NA,800,246-2154,Portland,45.49541200000001,-122.614635
multnomah,(ECC) A+ Academy Inc/US World Class Tae Kwan Do,(CCC) Emergency Care,Licensed - Certified Center,NA,503,772-8000,Portland,45.49146399999999,-122.579585
multnomah,(ECC) Bright Beginnings Playschool,(CCC) Emergency Care,Licensed - Certified Family,NA,503,432-3389,Gresham,45.503718000000006,-122.472111
multnomah,SUN Community School - Alice Ott Middle School,School Age Program,Unlicensed - Recorded,NA,503,823-2279,Portland,45.479306,-122.53477699999999
multnomah,SUN Community School - Clear Creek Middle School,School Age Program,Unlicensed - Recorded,NA,503,492-6700,Gresham,45.52412,-122.43783300000001
multnomah,Little Wings Daycare I,Family Child Care,Licensed - Certified Family,NA,503,545-4912,Portland,45.523228,-122.48056100000001
multnomah,(ECC) Little Hands Garden School - Clinton Park,Family Child Care,Licensed - Certified Family,NA,503,481-5189,Portland,45.499197,-122.60431
multnomah,Irvington Extended Day,Child Care Center,Licensed - Certified Center,NA,503,287-9751,Portland,45.540259999999996,-122.652025
multnomah,Kenilworth Community Preschool,Preschool Program,Unlicensed - Recorded,NA,503,235-3977,Portland,45.471030999999996,-122.616236
multnomah,(ECC) Tatiana Gladis,Family Child Care,Licensed - Registered Family,NA,503,914-7977,Portland,45.507906,-122.53136500000001
multnomah,"(ECC) Leap Pad Daycare, LLC",(CCC) Emergency Care,Licensed - Certified Family,NA,503,777-7114,Portland,NA,NA
multnomah,(ECC) Jasmin's Childcare,Family Child Care,Licensed - Registered Family,NA,503,686-3529,Gresham,45.500164,-122.475901
multnomah,(ECC),Family Child Care,Licensed - Registered Family,NA,971,295-8512,Portland,NA,NA
multnomah,(ECC) L'Etoile French Immersion School,(CCC) Emergency Care,Licensed - Certified Center,NA,503,715-1258,Portland,45.481261999999994,-122.67516199999999
multnomah,Kare'n 4 Kids,Family Child Care,Unlicensed - Exempt,NA,503,933-7702,Portland,45.497794,-122.508503
multnomah,(ECC) XSTREAM Learning Center,(CCC) Emergency Care,Licensed - Certified Center,NA,503,841-3445,Portland,45.537183,-122.780505
multnomah,(ECC),Family Child Care,Licensed - Registered Family,NA,971,279-5353,Portland,NA,NA
multnomah,Rock Paper Scissors Childcare,Family Child Care,Licensed - Certified Family,NA,503,286-3554,Portland,45.583873,-122.720682
multnomah,(ECC) Little Rising Star Preparatory Academy,(CCC) Emergency Care,Licensed - Certified Center,NA,971,373-3931,Gresham,45.49851700000001,-122.43305900000001
multnomah,Sunshine Day Care School,Child Care Center,Licensed - Certified Center,NA,503,775-1533,Portland,45.502947,-122.59405500000001
multnomah,Ashley's Daycare,Family Child Care,Licensed - Certified Family,NA,503,760-3713,Portland,45.494385,-122.49862400000002
multnomah,In a Child's Path - 33rd,Family Child Care,Licensed - Certified Family,NA,503,421-9194,Portland,45.561662,-122.63096300000001
multnomah,KCE Champions - Capitol Hill,School Age Program,Licensed - Certified Center,NA,800,246-2154,Portland,45.464223,-122.69570499999999
multnomah,Trillium Preschool,Preschool Program,Unlicensed - Exempt,NA,503,285-3833,Portland,45.562202000000006,-122.681587
multnomah,(ECC) Ana's Sweet Home Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,701-7785,Portland,45.495020000000004,-122.55071199999999
multnomah,(ECC) Gardenia Kids Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,381-7121,Portland,45.486475999999996,-122.520074
multnomah,Sunnyside Mennonite Montessori School,Preschool Program,Unlicensed - Recorded,NA,971,266-0701,Portland,45.513433,-122.62800399999999
multnomah,Pipster Prep,Child Care Center,Licensed - Certified Center,NA,503,545-6905,Portland,45.529331000000006,-122.702006
multnomah,(ECC) My Bundle of Joy - Burlingame,(CCC) Emergency Care,Licensed - Certified Family,NA,503,575-5654,Portland,45.464383,-122.68170599999999
multnomah,Whole Child Montessori Center,Preschool Program,Unlicensed - Recorded,NA,503,771-6366,Portland,45.479751,-122.621949
multnomah,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,971,285-2526,Portland,NA,NA
multnomah,(ECC) Barbara Guerra Perez,(CCC) Emergency Care,Licensed - Registered Family,NA,503,607-6908,Portland,45.493495,-122.53807599999999
multnomah,MECP - North Powellhurst Elementary,Preschool Program,Unlicensed - Exempt,NA,503,261-5535,Portland,45.513220999999994,-122.52389799999999
multnomah,"One Tribe Home School, LLC",Family Child Care,Licensed - Certified Family,NA,503,740-3919,Portland,NA,NA
multnomah,(ECC),(CCC) Emergency Care,Licensed - Registered Family,NA,503,753-1013,Portland,NA,NA
multnomah,Rose City Day Nursery,Preschool Program,Licensed - Certified Center,NA,503,282-4841,Portland,45.5384,-122.60961900000001
multnomah,(ECC) Dora Perez,(CCC) Emergency Care,Licensed - Registered Family,NA,503,805-4195,Portland,45.561888999999994,-122.59136600000001
multnomah,SUN Community School - Mount Tabor Middle,School Age Program,Unlicensed - Recorded,NA,503,916-2915,Portland,45.521048,-122.60381699999999
multnomah,Happy Child Day Care,Family Child Care,Unlicensed - Exempt,NA,503,287-7172,Portland,45.552201,-122.653959
multnomah,Burlingame Preschool,Preschool Program,Unlicensed - Exempt,NA,503,244-0689,Portland,45.45492399999999,-122.725753
multnomah,Home Away from Home Childcare,Family Child Care,Licensed - Registered Family,NA,503,901-5696,Portland,45.483735,-122.571998
multnomah,(ECC) Little Scholars Academy - SW Pre-K,(CCC) Emergency Care,Licensed - Certified Family,NA,503,550-4444,Portland,45.464839,-122.68271599999999
multnomah,(ECC) Dolly Daycare,(CCC) Emergency Care,Licensed - Registered Family,NA,503,803-2495,Gresham,45.513926999999995,-122.43871
multnomah,SUN Community School - Beaumont Middle,School Age Program,Unlicensed - Recorded,NA,503,916-5615,Portland,45.548787,-122.62089499999999
multnomah,(ECC) 2 Sisters Day Care,(CCC) Emergency Care,Licensed - Registered Family,NA,971,201-0872,Portland,45.47209,-122.54242
multnomah,Laugh and Learn Chinese School and Daycare,Family Child Care,Licensed - Registered Family,NA,503,498-8226,Portland,45.524482,-122.617033
multnomah,The Montessori House of St Johns,Family Child Care,Licensed - Certified Family,NA,503,719-5818,Portland,45.586418,-122.74351300000002
multnomah,(ECC) Adams Child Care,(CCC) Emergency Care,Licensed - Registered Family,NA,503,891-6838,Portland,45.574836,-122.667012
multnomah,Southwest Parent-Child Collective,Preschool Program,Unlicensed - Recorded,NA,503,244-6604,Portland,45.480433,-122.733975
multnomah,Earl Boyles Elementary School,(CCC) Emergency Care,Unlicensed - School Partners,NA,503,256-6554,Portland,45.494423,-122.551952
multnomah,SUN Community School - Dexter McCarty Middle School,School Age Program,Unlicensed - Recorded,NA,503,665-0148,Gresham,45.493297,-122.41760800000002
multnomah,Portland Parks & Rec - Woodstock Community Center Preschool,Preschool Program,Unlicensed - Recorded,NA,503,823-3633,Portland,45.479759,-122.618845
